"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4491637","lake","water","miscellaneous",NA,"Hydra oligactis - Heat-Stressed","Hydra DNA Virome","metagenome","WGS",NA,"Germany",54.3333,10.3333,"Small lake biome","mgp11108","free-living","lake","freshwater","freshwater"
"mgm4491639","lake","water","miscellaneous",NA,"Hydra vulgaris (AEP) - Heat-Stressed","Hydra DNA Virome","metagenome","WGS",NA,"USA",32.7753,-117.0722,"Small lake biome","mgp11108","free-living","lake","freshwater","freshwater"
"mgm4491641","lake","water","miscellaneous",NA,"Hydra magnipapillata - Heat-Stressed","Hydra DNA Virome","metagenome","WGS",NA,"Germany",54.3333,10.3333,"Small lake biome","mgp11108","free-living","lake","freshwater","freshwater"
"mgm4491642","lake","water","miscellaneous",NA,"Hydra viridissima - Non-Stressed","Hydra DNA Virome","metagenome","WGS",NA,"USA",32.7753,-117.0722,"Small lake biome","mgp11108","free-living","lake","freshwater","freshwater"
"mgm4491643","lake","water","miscellaneous",NA,"Hydra vulgaris Wild-Caught - Non-Stressed","Hydra DNA Virome","metagenome","WGS",NA,"USA",32.5046,-117.0017,"Small lake biome","mgp11108","free-living","lake","freshwater","freshwater"
"mgm4491645","lake","water","miscellaneous",NA,"Hydra viridissima - Heat-Stressed","Hydra DNA Virome","metagenome","WGS",NA,"USA",32.7753,-117.0722,"Small lake biome","mgp11108","free-living","lake","freshwater","freshwater"
"mgm4491646","lake","water","miscellaneous",NA,"Hydra vulgaris Wild-Caught - Heat-Stressed","Hydra DNA Virome","metagenome","WGS",NA,"USA",32.5046,-117.0017,"Small lake biome","mgp11108","free-living","lake","freshwater","freshwater"
"mgm4492777","asphalt lake","contaminated water","miscellaneous",NA,"TarD 454 newbler assembly contigs and singletons","Hydrocarbon Metagenomics Project","metagenome","WGS","south america","Trinidad and Tobago",10.239333,-61.604991,"Small lake biome","mgp2360","free-living","contaminated_water","freshwater","freshwater"
"mgm4529716","hot spring","water","water",NA,"Hotzyme It6","Hotzyme Sun Spring","metagenome","WGS",NA,"Italy",40.826906,14.139142,"Small lake biome","mgp5266","free-living","hot_spring","freshwater","freshwater"
"mgm4529718","hot spring","water","water",NA,"Hotzyme It3","Hotzyme Sun Spring","metagenome","WGS",NA,"Italy",40.829206,14.147128,"Small lake biome","mgp5268","free-living","hot_spring","freshwater","freshwater"
"mgm4529719","hot spring","water","water",NA,"Hotzyme NL10","Hotzyme Sun Spring","metagenome","WGS",NA,"USA",44.753611,-110.723611,"Small lake biome","mgp5269","free-living","hot_spring","freshwater","freshwater"
"mgm4529720","hot spring","water","water",NA,"Hotzyme CH1102","Hotzyme Sun Spring","metagenome","WGS",NA,"USA",44.655,-110.4825,"Small lake biome","mgp5270","free-living","hot_spring","freshwater","freshwater"
"mgm4530143","hot spring","water","water",NA,"Hotzyme Is2-5S","Hotzyme Sun Spring","metagenome","WGS",NA,"Iceland",64.031667,-21.196667,"Small lake biome","mgp5355","free-living","hot_spring","freshwater","freshwater"
"mgm4530144","hot spring","water","water",NA,"Hotzyme Ch2-EY65S","Hotzyme Sun Spring","metagenome","WGS",NA,"China",26.257222,99.990278,"Small lake biome","mgp5356","free-living","hot_spring","freshwater","freshwater"
"mgm4533635","Freshwater Lake","lake sediment","sediment",NA,"Esthwaite_water_metagenome_reads","Esthwaite Water sediment metatranscriptome","metagenome","WGS","europe","United Kingdom",54.35,-2.983333,"Small lake biome","mgp2336","free-living","lake_sediment","freshwater","sediment"
"mgm4544453","hot spring","water","water",NA,"Hotzyme Sun Spring","Hotzyme Sun Spring","metagenome","WGS",NA,"Russia",54.498889,159.991944,"Small lake biome","mgp6907","free-living","hot_spring","freshwater","freshwater"
"mgm4546120","irrigation dam","lake sediment","water",NA,"Ugm (Utricularia gibba's medium)","Utricularia gibba microbiome","metagenome","WGS","north america","Mexico",19.5305361,-101.2531583,"Small lake biome","mgp7096","free-living","lake_sediment","freshwater","sediment"
"mgm4546121","irrigation dam","lake sediment","plant-associated",NA,"Ugt (Utricularia gibba's trap)","Utricularia gibba microbiome","metagenome","WGS","north america","Mexico",19.5305361,-101.2531583,"Small lake biome","mgp7096","free-living","lake_sediment","freshwater","sediment"
"mgm4551388","freshwater algal bloom","Marine snow","water",NA,"LFA","Particles_flow_reactors_metagenome","metagenome","WGS",NA,"Germany",53.16667,13.03333,"Small lake biome","mgp6906","free-living","river","freshwater","freshwater"
"mgm4551389","freshwater algal bloom","Marine snow","water",NA,"SA","Particles_flow_reactors_metagenome","metagenome","WGS",NA,"Germany",53.16667,13.03333,"Small lake biome","mgp6906","free-living","river","freshwater","freshwater"
"mgm4555202","alkaline salt lake","water","water",NA,"Budos-szek soda lake metagenome","Budos-szek soda pan metagenome","metagenome","WGS",NA,"Hungary",46.866333,19.1692167,"Small lake biome","mgp8260","free-living","alkaline_salt_lake","marine","saline_water"
"mgm4583585","hot spring","water","water",NA,"Hotzyme Is3-13","Hotzyme Sun Spring","metagenome","WGS",NA,"Iceland",63.90416,-22.05805,"Small lake biome","mgp5265","free-living","hot_spring","freshwater","freshwater"
"mgm4604227","lake shore","lake sediment","sediment",NA,"LS_Achromatium","LS_Achromatium","metagenome","WGS",NA,"Germany",53.16667,13.03333,"Small lake biome","mgp11828","free-living","lake_sediment","freshwater","sediment"
"mgm4675013","wastewater treatment plant","water","wastewater|sludge",NA,"W2","Heyuan WWTP eco-sewage metagenomics","metagenome","WGS","asia","China",23.743686,114.700961,"Small lake biome","mgp15993","free-living","wastewater_treatment_plant","freshwater","wastewater"
"mgm4675014","wastewater treatment plant","soil","wastewater|sludge",NA,"S1","Heyuan WWTP eco-sewage metagenomics","metagenome","WGS","asia","China",23.743686,114.700961,"Small lake biome","mgp15993","free-living","sludge","freshwater","wastewater"
"mgm4675015","wastewater treatment plant","soil","wastewater|sludge",NA,"S2","Heyuan WWTP eco-sewage metagenomics","metagenome","WGS","asia","China",23.743686,114.700961,"Small lake biome","mgp15993","free-living","sludge","freshwater","wastewater"
"mgm4675016","wastewater treatment plant","water","wastewater|sludge",NA,"W1","Heyuan WWTP eco-sewage metagenomics","metagenome","WGS","asia","China",23.743686,114.700961,"Small lake biome","mgp15993","free-living","wastewater_treatment_plant","freshwater","wastewater"
"mgm4714040","microbial feature","water","water",NA,"C4E2615_S4","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714041","microbial feature","water","water",NA,"A7H6615_S8","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714042","microbial feature","water","water",NA,"A3E22615_S11","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714043","microbial feature","water","water",NA,"A1H6615_S6","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714044","microbial feature","water","water",NA,"A7E22615_S12","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714045","microbial feature","water","water",NA,"C7E2615_S5","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714046","microbial feature","water","water",NA,"C3E22615_S13","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714047","microbial feature","water","water",NA,"A1E2615_S1","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714048","microbial feature","water","water",NA,"A4E2615_S2","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714049","microbial feature","water","water",NA,"C7E22615_S14","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714050","microbial feature","water","water",NA,"A7E2615_S3","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714051","microbial feature","water","water",NA,"C7H6615_S10","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714052","microbial feature","water","water",NA,"A4H6615_S7","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4714053","microbial feature","water","water",NA,"C4H6615_S9","MARS2015","metagenome","WGS",NA,"Germany",13.026172,53.151553,"Small lake biome","mgp19525","free-living","lake","freshwater","freshwater"
"mgm4723070","permafrost","water","water",NA,"SAS_merged","SAS_BGR_metagenome","metagenome","WGS","north america","Canada",55.225018,-77.69658,"Small lake biome","mgp20506","free-living","lake","freshwater","freshwater"
"mgm4723071","permafrost","water","water",NA,"BGR_merged","SAS_BGR_metagenome","metagenome","WGS","north america","Canada",56.610833,-76.215,"Small lake biome","mgp20506","free-living","lake","freshwater","freshwater"
"mgm4723474","permafrost","water","water",NA,"swift_kuuj","SWIFT_metagenome_kuuj","metagenome","WGS","north america","Canada",55.225018,-77.69658,"Small lake biome","mgp20575","free-living","lake","freshwater","freshwater"
"mgm4724757","biofilm","sewage","wastewater|sludge",NA,"A","qwwwe","metagenome","WGS",NA,"China",26,118.2,"Small lake biome","mgp20737","free-living","sludge","freshwater","wastewater"
