samples,feature,material,env.package,metagenome_taxonomy,sample_name,project_name,investigation_type,sequence_type,continent,country,latitude,longitude,raw_biome,project_id,life_style,habitat,biosphere,ecosystem
mgm4520119,human-associated habitat,feces,human-gut,NA,E49,Ciprofloxacin perturbation of gut microbiota - metagenomics pilot study,metagenome,WGS,north america,USA,37.4225,-122.1653,urban biome,mgp4149,host-associated,human_feces,terrestrial,human_host-associated
mgm4520120,human-associated habitat,feces,human-gut,NA,D53,Ciprofloxacin perturbation of gut microbiota - metagenomics pilot study,metagenome,WGS,north america,USA,37.4225,-122.1653,urban biome,mgp4149,host-associated,human_feces,terrestrial,human_host-associated
mgm4520121,human-associated habitat,feces,human-gut,NA,D11,Ciprofloxacin perturbation of gut microbiota - metagenomics pilot study,metagenome,WGS,north america,USA,37.4225,-122.1653,urban biome,mgp4149,host-associated,human_feces,terrestrial,human_host-associated
mgm4520122,human-associated habitat,feces,human-gut,NA,D25,Ciprofloxacin perturbation of gut microbiota - metagenomics pilot study,metagenome,WGS,north america,USA,37.4225,-122.1653,urban biome,mgp4149,host-associated,human_feces,terrestrial,human_host-associated
mgm4520123,human-associated habitat,feces,human-gut,NA,E18,Ciprofloxacin perturbation of gut microbiota - metagenomics pilot study,metagenome,WGS,north america,USA,37.4225,-122.1653,urban biome,mgp4149,host-associated,human_feces,terrestrial,human_host-associated
mgm4520124,human-associated habitat,feces,human-gut,NA,E44,Ciprofloxacin perturbation of gut microbiota - metagenomics pilot study,metagenome,WGS,north america,USA,37.4225,-122.1653,urban biome,mgp4149,host-associated,human_feces,terrestrial,human_host-associated
mgm4520125,human-associated habitat,feces,human-gut,NA,D05,Ciprofloxacin perturbation of gut microbiota - metagenomics pilot study,metagenome,WGS,north america,USA,37.4225,-122.1653,urban biome,mgp4149,host-associated,human_feces,terrestrial,human_host-associated
mgm4520126,human-associated habitat,feces,human-gut,NA,D52,Ciprofloxacin perturbation of gut microbiota - metagenomics pilot study,metagenome,WGS,north america,USA,37.4225,-122.1653,urban biome,mgp4149,host-associated,human_feces,terrestrial,human_host-associated
mgm4520127,human-associated habitat,feces,human-gut,NA,D47,Ciprofloxacin perturbation of gut microbiota - metagenomics pilot study,metagenome,WGS,north america,USA,37.4225,-122.1653,urban biome,mgp4149,host-associated,human_feces,terrestrial,human_host-associated
mgm4520128,human-associated habitat,feces,human-gut,NA,D24,Ciprofloxacin perturbation of gut microbiota - metagenomics pilot study,metagenome,WGS,north america,USA,37.4225,-122.1653,urban biome,mgp4149,host-associated,human_feces,terrestrial,human_host-associated
mgm4520129,human-associated habitat,feces,human-gut,NA,E50,Ciprofloxacin perturbation of gut microbiota - metagenomics pilot study,metagenome,WGS,north america,USA,37.4225,-122.1653,urban biome,mgp4149,host-associated,human_feces,terrestrial,human_host-associated
mgm4520130,human-associated habitat,feces,human-gut,NA,D16,Ciprofloxacin perturbation of gut microbiota - metagenomics pilot study,metagenome,WGS,north america,USA,37.4225,-122.1653,urban biome,mgp4149,host-associated,human_feces,terrestrial,human_host-associated
mgm4532935,city,biological product,human-skin,NA,1807_S5_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532936,city,biological product,human-skin,NA,1807_S5_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532937,city,biological product,human-skin,NA,1808_S6_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532938,city,biological product,human-skin,NA,1808_S6_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532939,city,biological product,human-skin,NA,1809_S7_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532940,city,biological product,human-skin,NA,1809_S7_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532941,city,biological product,human-skin,NA,1812_S8_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532942,city,biological product,human-skin,NA,1812_S8_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532943,city,biological product,human-skin,NA,1815_S9_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532944,city,biological product,human-skin,NA,1815_S9_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532969,city,biological product,human-skin,NA,1831_S22_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532970,city,biological product,human-skin,NA,1831_S22_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532971,city,biological product,human-skin,NA,1832_S23_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532972,city,biological product,human-skin,NA,1832_S23_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532973,city,biological product,human-skin,NA,1833_S24_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532974,city,biological product,human-skin,NA,1833_S24_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532975,city,biological product,human-skin,NA,1834_S25_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532976,city,biological product,human-skin,NA,1834_S25_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532977,city,biological product,human-skin,NA,1836_S26_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532978,city,biological product,human-skin,NA,1836_S26_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532979,city,biological product,human-skin,NA,1837_S27_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532980,city,biological product,human-skin,NA,1837_S27_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532981,city,biological product,human-skin,NA,1839_S28_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532982,city,biological product,human-skin,NA,1839_S28_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4532999,city,biological product,human-skin,NA,1855_S38_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533000,city,biological product,human-skin,NA,1855_S38_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533001,city,biological product,human-skin,NA,1856_S39_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533002,city,biological product,human-skin,NA,1856_S39_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533003,city,biological product,human-skin,NA,1857_S40_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533004,city,biological product,human-skin,NA,1857_S40_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533005,city,biological product,human-skin,NA,1858_S41_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533006,city,biological product,human-skin,NA,1858_S41_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533007,city,biological product,human-skin,NA,1860_S42_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533008,city,biological product,human-skin,NA,1860_S42_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533009,city,biological product,human-skin,NA,1863_S43_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533010,city,biological product,human-skin,NA,1863_S43_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533025,city,biological product,human-skin,NA,1879_S51_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533026,city,biological product,human-skin,NA,1879_S51_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533027,city,biological product,human-skin,NA,1880_S52_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533028,city,biological product,human-skin,NA,1880_S52_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533029,city,biological product,human-skin,NA,1881_S53_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533030,city,biological product,human-skin,NA,1881_S53_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533031,city,biological product,human-skin,NA,1882_S54_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533032,city,biological product,human-skin,NA,1882_S54_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533033,city,biological product,human-skin,NA,1884_S55_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4533034,city,biological product,human-skin,NA,1884_S55_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535764,city,biological product,human-skin,NA,1807_S5_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535765,city,biological product,human-skin,NA,1807_S5_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535766,city,biological product,human-skin,NA,1808_S6_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535767,city,biological product,human-skin,NA,1808_S6_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535768,city,biological product,human-skin,NA,1809_S7_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535769,city,biological product,human-skin,NA,1809_S7_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535770,city,biological product,human-skin,NA,1812_S8_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535771,city,biological product,human-skin,NA,1812_S8_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535772,city,biological product,human-skin,NA,1815_S9_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535773,city,biological product,human-skin,NA,1815_S9_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535798,city,biological product,human-skin,NA,1831_S22_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535799,city,biological product,human-skin,NA,1831_S22_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535800,city,biological product,human-skin,NA,1832_S23_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535801,city,biological product,human-skin,NA,1832_S23_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535802,city,biological product,human-skin,NA,1833_S24_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535803,city,biological product,human-skin,NA,1833_S24_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535804,city,biological product,human-skin,NA,1834_S25_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535805,city,biological product,human-skin,NA,1834_S25_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535806,city,biological product,human-skin,NA,1836_S26_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535807,city,biological product,human-skin,NA,1836_S26_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535808,city,biological product,human-skin,NA,1837_S27_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535809,city,biological product,human-skin,NA,1837_S27_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535810,city,biological product,human-skin,NA,1839_S28_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535811,city,biological product,human-skin,NA,1839_S28_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535828,city,biological product,human-skin,NA,1855_S38_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535829,city,biological product,human-skin,NA,1855_S38_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535830,city,biological product,human-skin,NA,1856_S39_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535831,city,biological product,human-skin,NA,1856_S39_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535832,city,biological product,human-skin,NA,1857_S40_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535833,city,biological product,human-skin,NA,1857_S40_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535834,city,biological product,human-skin,NA,1858_S41_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535835,city,biological product,human-skin,NA,1858_S41_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535836,city,biological product,human-skin,NA,1860_S42_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535837,city,biological product,human-skin,NA,1860_S42_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535838,city,biological product,human-skin,NA,1863_S43_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535839,city,biological product,human-skin,NA,1863_S43_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535854,city,biological product,human-skin,NA,1879_S51_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535855,city,biological product,human-skin,NA,1879_S51_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535856,city,biological product,human-skin,NA,1880_S52_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535857,city,biological product,human-skin,NA,1880_S52_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535858,city,biological product,human-skin,NA,1881_S53_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535859,city,biological product,human-skin,NA,1881_S53_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535860,city,biological product,human-skin,NA,1882_S54_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535861,city,biological product,human-skin,NA,1882_S54_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535862,city,biological product,human-skin,NA,1884_S55_L001_R1_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4535863,city,biological product,human-skin,NA,1884_S55_L001_R2_001,Home_Microbiome_Project,metagenome,WGS,NA,USA,41.9,-87.6,urban biome,mgp5621,host-associated,human-skin,terrestrial,human_host-associated
mgm4543593,microbial feature,biological product,human-gut,NA,U122_final,Shotgun metagenomics of the human stomach,metagenome,WGS,NA,Malaysia,3.124747,101.653404,urban biome,mgp5712,host-associated,human-gut,terrestrial,human_host-associated
mgm4543594,microbial feature,biological product,human-gut,NA,U22_final,Shotgun metagenomics of the human stomach,metagenome,WGS,NA,Malaysia,3.124747,101.653404,urban biome,mgp5712,host-associated,human-gut,terrestrial,human_host-associated
mgm4543595,microbial feature,biological product,human-gut,NA,U37_final,Shotgun metagenomics of the human stomach,metagenome,WGS,NA,Malaysia,3.124747,101.653404,urban biome,mgp5712,host-associated,human-gut,terrestrial,human_host-associated
mgm4543596,microbial feature,biological product,human-gut,NA,U67_final,Shotgun metagenomics of the human stomach,metagenome,WGS,NA,Malaysia,3.124747,101.653404,urban biome,mgp5712,host-associated,human-gut,terrestrial,human_host-associated
mgm4550331,anthropogenic feature,feces,human-gut,NA,MG1,Metagenomic analysis of GI microbiota from health US and Egyptian children,metagenome,WGS,NA,Egypt,26.820553,30.802498,urban biome,mgp7563,host-associated,human_feces,terrestrial,human_host-associated
mgm4550332,anthropogenic feature,feces,human-gut,NA,MG2,Metagenomic analysis of GI microbiota from health US and Egyptian children,metagenome,WGS,NA,Egypt,26.820553,30.802498,urban biome,mgp7563,host-associated,human_feces,terrestrial,human_host-associated
mgm4552772,anthropogenic feature,feces,human-gut,NA,MG1_S1_L001_R1_001,Metagenomic analysis of GI microbiota from health US and Egyptian children,metagenome,WGS,NA,Egypt,26.820553,30.802498,urban biome,mgp7563,host-associated,human_feces,terrestrial,human_host-associated
mgm4552773,anthropogenic feature,feces,human-gut,NA,MG1_S1_L001_R2_001,Metagenomic analysis of GI microbiota from health US and Egyptian children,metagenome,WGS,NA,Egypt,26.820553,30.802498,urban biome,mgp7563,host-associated,human_feces,terrestrial,human_host-associated
mgm4552774,anthropogenic feature,feces,human-gut,NA,MG2_S2_L001_R1_001,Metagenomic analysis of GI microbiota from health US and Egyptian children,metagenome,WGS,NA,Egypt,26.820553,30.802498,urban biome,mgp7563,host-associated,human_feces,terrestrial,human_host-associated
mgm4552775,anthropogenic feature,feces,human-gut,NA,MG2_S2_L001_R2_001,Metagenomic analysis of GI microbiota from health US and Egyptian children,metagenome,WGS,NA,Egypt,26.820553,30.802498,urban biome,mgp7563,host-associated,human_feces,terrestrial,human_host-associated
