"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","project_id"
"mgm4664893","temperate woodland biome","area of deciduous forest","surface soil","soil","soil","HARV.001.xx.Mineral.x.x.2013070x.join","NEON Soil Metagenomes","metagenome","WGS",NA,"USA",42.42427,-72.258289,"mgp13948"
"mgm4664902","temperate woodland biome","area of evergreen forest","surface soil","soil","soil","HARV.013.xx.Mineral.x.x.20130708.join","NEON Soil Metagenomes","metagenome","WGS",NA,"USA",42.392303,-72.25458,"mgp13948"
"mgm4664903","temperate woodland biome","area of woody wetland","surface soil","soil","soil","HARV.016.xx.Mineral.x.x.2013070x.join","NEON Soil Metagenomes","metagenome","WGS",NA,"USA",42.458487,-72.231987,"mgp13948"
"mgm4664909","temperate woodland biome","area of deciduous forest","surface soil","soil","soil","HARV.001.50.Mineral.25.38.20130709.join","NEON Soil Metagenomes","metagenome","WGS",NA,"USA",42.42443,-72.25822,"mgp13948"
"mgm4664911","temperate woodland biome","area of mixed forest","surface soil","soil","soil","HARV.004.48.Organic.5.35.20130709.join","NEON Soil Metagenomes","metagenome","WGS",NA,"USA",42.42723,-72.2299,"mgp13948"
"mgm4664916","temperate woodland biome","area of deciduous forest","surface soil","soil","soil","HARV.001.05.05.Organic.30.7.20131122.join","NEON Soil Metagenomes","metagenome","WGS",NA,"USA",42.42415,-72.25817,"mgp13948"
"mgm4664928","temperate woodland biome","area of evergreen forest","surface soil","soil","soil","HARV.013.xx.xx.Organic.x.x.20131122.join","NEON Soil Metagenomes","metagenome","WGS",NA,"USA",42.392303,-72.25458,"mgp13948"
"mgm4688630","temperate woodland biome","organic feature","pomaceous fruit product","plant-associated",NA,"DNA14023_013_L1_AGTTCC_L008_R1_001","Pinova3","metagenome","WGS",NA,"Italy",41.89193,12.51133,"mgp17155"
"mgm4688631","temperate woodland biome","organic feature","pomaceous fruit product","plant-associated",NA,"DNA14023_014_L1_GTGGCC_L008_R1_001","Pinova3","metagenome","WGS",NA,"Italy",41.89193,12.51133,"mgp17155"
"mgm4688632","temperate woodland biome","organic feature","pomaceous fruit product","plant-associated",NA,"DNA14023_011_L1_CTTGTA_L008_R1_001","Pinova3","metagenome","WGS",NA,"Italy",41.89193,12.51133,"mgp17155"
"mgm4688633","temperate woodland biome","organic feature","pomaceous fruit product","plant-associated",NA,"DNA14023_012_L1_AGTCAA_L008_R1_001","Pinova3","metagenome","WGS",NA,"Italy",41.89193,12.51133,"mgp17155"
