"samples","biome","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","project_id"
"mgm4483800","Deserts and xeric shrubland biome","organic feature","chyme","host-associated",NA,"lepida_foregut_546_control_ALL","Woodrat_foregut_metagenome_creosote","metagenome","WGS",NA,"USA",40.76078,-111.89105,"mgp9847"
"mgm4483883","Deserts and xeric shrubland biome","organic feature","chyme","host-associated",NA,"lepida_foregut_543_creosote_ALL","Woodrat_foregut_metagenome_creosote","metagenome","WGS",NA,"USA",40.76078,-111.89105,"mgp9847"
"mgm4483943","Deserts and xeric shrubland biome","organic feature","chyme","host-associated",NA,"lepida_foregut_548_control_ALL","Woodrat_foregut_metagenome_creosote","metagenome","WGS",NA,"USA",40.76078,-111.89105,"mgp9847"
"mgm4484670","Deserts and xeric shrubland biome","organic feature","chyme","host-associated",NA,"lepida_foregut_539_creosote_ALL","Woodrat_foregut_metagenome_creosote","metagenome","WGS",NA,"USA",40.76078,-111.89105,"mgp9847"
"mgm4484859","Deserts and xeric shrubland biome","organic feature","chyme","host-associated",NA,"lepida_foregut_568_control_ALL","Woodrat_foregut_metagenome_creosote","metagenome","WGS",NA,"USA",40.76078,-111.89105,"mgp9847"
"mgm4484865","Deserts and xeric shrubland biome","organic feature","chyme","host-associated",NA,"lepida_foregut_566_control_ALL","Woodrat_foregut_metagenome_creosote","metagenome","WGS",NA,"USA",40.76078,-111.89105,"mgp9847"
"mgm4486239","Deserts and xeric shrubland biome","organic feature","chyme","host-associated",NA,"lepida_foregut_549_creosote_ALL","Woodrat_foregut_metagenome_creosote","metagenome","WGS",NA,"USA",40.76078,-111.89105,"mgp9847"
"mgm4514245","Deserts and xeric shrubland biome","desert","soil","soil",NA,"Saline desert metagenome S1","Project-151","metagenome","WGS",NA,"India",23.8109,70.9831998333333,"mgp3513"
"mgm4514299","Deserts and xeric shrubland biome","desert","soil","soil",NA,"Saline desert metagenome S2","Project-151","metagenome","WGS",NA,"India",23.7925,71.008,"mgp3513"
"mgm4543019","Deserts and xeric shrubland biome","desert","soil","soil",NA,"Saline desert metagenome S3","Project-151","metagenome","WGS",NA,"India",23.908056,70.537806,"mgp3513"
"mgm4543020","Deserts and xeric shrubland biome","desert","soil","soil",NA,"Saline desert metagenome S4","Project-151","metagenome","WGS",NA,"India",23.941333,70.188389,"mgp3513"
"mgm4543021","Deserts and xeric shrubland biome","desert","soil","soil",NA,"Saline desert metagenome S5","Project-151","metagenome","WGS",NA,"India",23.834889,69.518917,"mgp3513"
"mgm4543022","Deserts and xeric shrubland biome","desert","soil","soil",NA,"Saline desert metagenome S6","Project-151","metagenome","WGS",NA,"India",23.940972,70.188444,"mgp3513"
"mgm4543023","Deserts and xeric shrubland biome","desert","soil","soil",NA,"Saline desert metagenome S7","Project-151","metagenome","WGS",NA,"India",23.940444,70.187889,"mgp3513"
"mgm4575386","Deserts and xeric shrubland biome","slope","bulk soil","soil",NA,"EB017_r1, assembled","cross-site soil metagen, Velvet assembled","metagenome","WGS",NA,"USA",-78.03,163.873283333333,"mgp10310"
"mgm4575387","Deserts and xeric shrubland biome","slope","bulk soil","soil",NA,"EB019_r1, assembled","cross-site soil metagen, Velvet assembled","metagenome","WGS",NA,"USA",-77.725,162.313,"mgp10310"
"mgm4575388","Deserts and xeric shrubland biome","slope","bulk soil","soil",NA,"EB020_r1, assembled","cross-site soil metagen, Velvet assembled","metagenome","WGS",NA,"USA",-77.608,163.249,"mgp10310"
"mgm4575389","Deserts and xeric shrubland biome","slope","bulk soil","soil",NA,"EB021_r1, assembled","cross-site soil metagen, Velvet assembled","metagenome","WGS",NA,"USA",-77.6375,162.887,"mgp10310"
"mgm4575390","Deserts and xeric shrubland biome","slope","bulk soil","soil",NA,"EB024_r1, assembled","cross-site soil metagen, Velvet assembled","metagenome","WGS",NA,"USA",-77.527,161.702,"mgp10310"
"mgm4575391","Deserts and xeric shrubland biome","slope","bulk soil","soil",NA,"EB026_read1, assembled","cross-site soil metagen, Velvet assembled","metagenome","WGS",NA,"USA",-77.725,162.311,"mgp10310"
"mgm4575393","Deserts and xeric shrubland biome","slope","bulk soil","soil",NA,"MD3_r1, assembled","cross-site soil metagen, Velvet assembled","metagenome","WGS",NA,"USA",34.9,-115.65,"mgp10310"
"mgm4575395","Deserts and xeric shrubland biome","slope","bulk soil","soil",NA,"SF2_r1, assembled","cross-site soil metagen, Velvet assembled","metagenome","WGS",NA,"USA",35.383,-105.933,"mgp10310"
"mgm4575396","Deserts and xeric shrubland biome","slope","bulk soil","soil",NA,"SV1_r1, assembled","cross-site soil metagen, Velvet assembled","metagenome","WGS",NA,"USA",34.333,-106.733,"mgp10310"
"mgm4578704","Deserts and xeric shrubland biome","organic feature","chyme","host-associated",NA,"out_Grouse2cecum.join","Sagegrouse_cecal_metagenome","metagenome","WGS",NA,"USA",42.183333,-114.766667,"mgp10520"
"mgm4578705","Deserts and xeric shrubland biome","organic feature","chyme","host-associated",NA,"out_Grouse3cecum.join","Sagegrouse_cecal_metagenome","metagenome","WGS",NA,"USA",42.183333,-114.766667,"mgp10520"
"mgm4578706","Deserts and xeric shrubland biome","organic feature","chyme","host-associated",NA,"out_Grouse4cecum.join","Sagegrouse_cecal_metagenome","metagenome","WGS",NA,"USA",42.183333,-114.766667,"mgp10520"
"mgm4600262","Deserts and xeric shrubland biome","endolithic habitat","rock","miscellaneous",NA,"i001.fa","Atacama Metagenomes","metagenome","WGS","south america","Chile",-23.9573833333333,-68.1693166666667,"mgp11367"
"mgm4600267","Deserts and xeric shrubland biome","endolithic habitat","rock","miscellaneous",NA,"i018.fa","Atacama Metagenomes","metagenome","WGS","south america","Chile",-23.9573833333333,-68.1693166666667,"mgp11367"
"mgm4600270","Deserts and xeric shrubland biome","endolithic habitat","rock","miscellaneous",NA,"l002.fa","Atacama Metagenomes","metagenome","WGS","south america","Chile",-22.9175833333333,-68.2521,"mgp11367"
"mgm4600277","Deserts and xeric shrubland biome","endolithic habitat","rock","miscellaneous",NA,"l030.fa","Atacama Metagenomes","metagenome","WGS","south america","Chile",-22.9175833333333,-68.2521,"mgp11367"
"mgm4600278","Deserts and xeric shrubland biome","endolithic habitat","rock","miscellaneous",NA,"l040.fa","Atacama Metagenomes","metagenome","WGS","south america","Chile",-22.9175833333333,-68.2521,"mgp11367"
"mgm4600622","Deserts and xeric shrubland biome","geographic feature","rock","sediment",NA,"halite_bins.001","Atacama Metagenomes","metagenome","WGS",NA,"Chile",-20.93005,-70.0137,"mgp11367"
"mgm4600630","Deserts and xeric shrubland biome","geographic feature","rock","sediment",NA,"halite_bins.009","Atacama Metagenomes","metagenome","WGS",NA,"Chile",-20.93005,-70.0137,"mgp11367"
"mgm4600634","Deserts and xeric shrubland biome","geographic feature","rock","sediment",NA,"halite_bins.013","Atacama Metagenomes","metagenome","WGS",NA,"Chile",-20.93005,-70.0137,"mgp11367"
"mgm4600636","Deserts and xeric shrubland biome","geographic feature","rock","sediment",NA,"halite_bins.015","Atacama Metagenomes","metagenome","WGS",NA,"Chile",-20.93005,-70.0137,"mgp11367"
"mgm4600639","Deserts and xeric shrubland biome","geographic feature","rock","sediment",NA,"halite_bins.018","Atacama Metagenomes","metagenome","WGS",NA,"Chile",-20.93005,-70.0137,"mgp11367"
"mgm4600829","Deserts and xeric shrubland biome","geographic feature","rock","sediment",NA,"Ignimbrite_pe","Atacama Metagenomes","metagenome","WGS",NA,"Chile",-23.9573833333333,-68.1693166666667,"mgp11367"
"mgm4600830","Deserts and xeric shrubland biome","geographic feature","rock","sediment",NA,"Luna_pe","Atacama Metagenomes","metagenome","WGS",NA,"Chile",-22.9175833333333,-68.2521,"mgp11367"
"mgm4600831","Deserts and xeric shrubland biome","geographic feature","rock","sediment",NA,"Salar_Grande_pe","Atacama Metagenomes","metagenome","WGS",NA,"Chile",-20.93005,-70.0137,"mgp11367"
