"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4440939","animal-associated habitat","animal-associated habitat","human-gut",NA,"human F1-S","Human Faeces - Kurokawa","metagenome","WGS","asia","Japan",35.7134,139.7623,"animal-associated habitat","mgp29","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4440940","animal-associated habitat","animal-associated habitat","human-gut",NA,"human F1-U","Human Faeces - Kurokawa","metagenome","WGS","asia","Japan",35.7134,139.7623,"animal-associated habitat","mgp29","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4440941","animal-associated habitat","animal-associated habitat","human-gut",NA,"human F1-T","Human Faeces - Kurokawa","metagenome","WGS","asia","Japan",35.7134,139.7623,"animal-associated habitat","mgp29","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4440942","animal-associated habitat","animal-associated habitat","human-gut",NA,"human F2-V","Human Faeces - Kurokawa","metagenome","WGS","asia","Japan",35.7134,139.7623,"animal-associated habitat","mgp29","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4440943","animal-associated habitat","animal-associated habitat","human-gut",NA,"human F2-W","Human Faeces - Kurokawa","metagenome","WGS","asia","Japan",35.7134,139.7623,"animal-associated habitat","mgp29","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4440944","animal-associated habitat","animal-associated habitat","human-gut",NA,"human F2-X","Human Faeces - Kurokawa","metagenome","WGS","asia","Japan",35.7134,139.7623,"animal-associated habitat","mgp29","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4440945","animal-associated habitat","animal-associated habitat","human-gut",NA,"human In-B","Human Faeces - Kurokawa","metagenome","WGS","asia","Japan",35.7134,139.7623,"animal-associated habitat","mgp29","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4440946","animal-associated habitat","animal-associated habitat","human-gut",NA,"human In-A","Human Faeces - Kurokawa","metagenome","WGS","asia","Japan",35.7134,139.7623,"animal-associated habitat","mgp29","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4440947","animal-associated habitat","animal-associated habitat","human-gut",NA,"human F2-Y","Human Faeces - Kurokawa","metagenome","WGS","asia","Japan",35.7134,139.7623,"animal-associated habitat","mgp29","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4440948","animal-associated habitat","animal-associated habitat","human-gut",NA,"human In-D","Human Faeces - Kurokawa","metagenome","WGS","asia","Japan",35.7134,139.7623,"animal-associated habitat","mgp29","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4440949","animal-associated habitat","animal-associated habitat","human-gut",NA,"human In-M","Human Faeces - Kurokawa","metagenome","WGS","asia","Japan",35.7134,139.7623,"animal-associated habitat","mgp29","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4440950","animal-associated habitat","animal-associated habitat","human-gut",NA,"human In-E","Human Faeces - Kurokawa","metagenome","WGS","asia","Japan",35.7134,139.7623,"animal-associated habitat","mgp29","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4444195","animal-associated habitat","animal-associated habitat","human-oral",NA,"FXPY","Human Oropharyngeal Metagenome","metagenome","WGS","north_america","United States of America",32.7729,-117.0717,"animal-associated habitat","mgp32","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4444196","animal-associated habitat","animal-associated habitat","human-oral",NA,"FYGT","Human Oropharyngeal Metagenome","metagenome","WGS","north_america","United States of America",32.7729,-117.0717,"animal-associated habitat","mgp32","host-associated","human-gut","terrestrial","human_host-associated"
"mgm4448367","animal-associated habitat","animal-associated habitat","host-associated",NA,"Cattle fecal pool","Cattle Fecal","metagenome","WGS","north_america","United States of America",NA,NA,"animal-associated habitat",NA,NA,NA,NA,NA
"mgm4535626","animal-associated habitat","feces","host-associated",NA,"Spare2_1","LCM mouse microbiota metagenome","metagenome","WGS","europe","Switzerland",47.24,8.3,"animal-associated habitat","mgp5902","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4535627","animal-associated habitat","feces","host-associated",NA,"Spare2_2","LCM mouse microbiota metagenome","metagenome","WGS","europe","Switzerland",47.24,8.3,"animal-associated habitat","mgp5902","host-associated","animal_feces","terrestrial","animal_host-associated"
"mgm4440026","animal-associated habitat","animal-associated habitat","human-associated","human lung","CFLungPat001Rep1SDVir20060505","Human Lung Healthy vs Cystic Fibrosis Metagenome","metagenome","WGS","north_america","United States of America",32.8781,-117.1072,"animal-associated habitat","mgp31","host-associated","lung","terrestrial","human_host-associated"
