"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4543778","farm","soil","soil",NA,"M2.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4543779","farm","soil","soil",NA,"M3.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4543780","farm","soil","soil",NA,"M4.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4543781","farm","soil","soil",NA,"M5.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4543782","farm","soil","soil",NA,"M6.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4543783","farm","soil","soil",NA,"M7.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4543784","farm","soil","soil",NA,"S1.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4543785","farm","soil","soil",NA,"S2.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4543786","farm","soil","soil",NA,"S3.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4543787","farm","soil","soil",NA,"S4.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4543788","farm","soil","soil",NA,"S5.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4543789","farm","soil","soil",NA,"S6.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4543790","farm","soil","soil",NA,"S7.contigWithCov","Metagenomes of biofuel crop rhizospheres","metagenome","WGS",NA,"USA",42.394828,-85.373855,"Large lake biome","mgp6787","free-living","farm_soil","terrestrial","soil"
"mgm4547293","aerobic bioreactor","sewage","wastewater|sludge",NA,"Wastewater1","Microbiological and algal activity and community dynamics in the biological waste water treatment","metagenome","WGS",NA,"Sweden",59.6099005,16.5448091,"Large lake biome","mgp7228","free-living","sewage","freshwater","wastewater"
"mgm4547294","aerobic bioreactor","sewage","wastewater|sludge",NA,"Reactor_1_1","Microbiological and algal activity and community dynamics in the biological waste water treatment","metagenome","WGS",NA,"Sweden",59.6099005,16.5448091,"Large lake biome","mgp7228","free-living","sewage","freshwater","wastewater"
"mgm4547295","aerobic bioreactor","sewage","wastewater|sludge",NA,"Reactor_2_1","Microbiological and algal activity and community dynamics in the biological waste water treatment","metagenome","WGS",NA,"Sweden",59.6099005,16.5448091,"Large lake biome","mgp7228","free-living","sewage","freshwater","wastewater"
"mgm4547296","aerobic bioreactor","sewage","wastewater|sludge",NA,"Reactor_3_1","Microbiological and algal activity and community dynamics in the biological waste water treatment","metagenome","WGS",NA,"Sweden",59.6099005,16.5448091,"Large lake biome","mgp7228","free-living","sewage","freshwater","wastewater"
"mgm4547298","aerobic bioreactor","sewage","wastewater|sludge",NA,"Wastewater2","Microbiological and algal activity and community dynamics in the biological waste water treatment","metagenome","WGS",NA,"Sweden",59.6099005,16.5448091,"Large lake biome","mgp7228","free-living","sewage","freshwater","wastewater"
"mgm4547299","aerobic bioreactor","sewage","wastewater|sludge",NA,"Reactor_1_2","Microbiological and algal activity and community dynamics in the biological waste water treatment","metagenome","WGS",NA,"Sweden",59.6099005,16.5448091,"Large lake biome","mgp7228","free-living","sewage","freshwater","wastewater"
"mgm4547301","aerobic bioreactor","sewage","wastewater|sludge",NA,"Reactor_3_2","Microbiological and algal activity and community dynamics in the biological waste water treatment","metagenome","WGS",NA,"Sweden",59.6099005,16.5448091,"Large lake biome","mgp7228","free-living","sewage","freshwater","wastewater"
"mgm4694205","aquatic habitat","biofilm material","microbial mat|biofilm",NA,"PortageLakefront_5B_2015","2015_algal_mat_metagenomes","metagenome","WGS","north america","USA",41.63096,-87.1797,"Large lake biome","mgp17674","free-living","freshwater_biofilm","freshwater","freshwater"
"mgm4694206","aquatic habitat","biofilm material","microbial mat|biofilm",NA,"CalumetBeach_20B_2015","2015_algal_mat_metagenomes","metagenome","WGS","north america","USA",41.71246,-87.52642,"Large lake biome","mgp17674","free-living","freshwater_biofilm","freshwater","freshwater"
"mgm4694207","aquatic habitat","biofilm material","microbial mat|biofilm",NA,"PortageLakefront_21B_2015","2015_algal_mat_metagenomes","metagenome","WGS","north america","USA",41.63096,-87.1797,"Large lake biome","mgp17674","free-living","freshwater_biofilm","freshwater","freshwater"
"mgm4694208","aquatic habitat","biofilm material","microbial mat|biofilm",NA,"JeorsePark_30B_2015","2015_algal_mat_metagenomes","metagenome","WGS","north america","USA",41.65127,-87.43345,"Large lake biome","mgp17674","free-living","freshwater_biofilm","freshwater","freshwater"
"mgm4694209","aquatic habitat","biofilm material","microbial mat|biofilm",NA,"Northbeach_33B_2015","2015_algal_mat_metagenomes","metagenome","WGS","north america","USA",42.73774,-87.7778,"Large lake biome","mgp17674","free-living","freshwater_biofilm","freshwater","freshwater"
"mgm4694210","aquatic habitat","biofilm material","microbial mat|biofilm",NA,"NorthBeach_23B_2015","2015_algal_mat_metagenomes","metagenome","WGS","north america","USA",42.73774,-87.7778,"Large lake biome","mgp17674","free-living","freshwater_biofilm","freshwater","freshwater"
"mgm4694211","aquatic habitat","biofilm material","microbial mat|biofilm",NA,"PortageLakefront_31B_2015","2015_algal_mat_metagenomes","metagenome","WGS","north america","USA",41.63096,-87.1797,"Large lake biome","mgp17674","free-living","freshwater_biofilm","freshwater","freshwater"
"mgm4694212","aquatic habitat","biofilm material","microbial mat|biofilm",NA,"JeorsePark_22B_2015","2015_algal_mat_metagenomes","metagenome","WGS","north america","USA",41.65127,-87.43345,"Large lake biome","mgp17674","free-living","freshwater_biofilm","freshwater","freshwater"
"mgm4694213","aquatic habitat","biofilm material","microbial mat|biofilm",NA,"CalumetBeach_45B_2015","2015_algal_mat_metagenomes","metagenome","WGS","north america","USA",41.71246,-87.52642,"Large lake biome","mgp17674","free-living","freshwater_biofilm","freshwater","freshwater"
"mgm4694214","aquatic habitat","biofilm material","microbial mat|biofilm",NA,"JeorsePark_4B_2015","2015_algal_mat_metagenomes","metagenome","WGS","north america","USA",41.65127,-87.43345,"Large lake biome","mgp17674","free-living","freshwater_biofilm","freshwater","freshwater"
"mgm4712785","drinking water reservoir","surface water","water",NA,"SS7.raw","QCS  Reservoir Investigation","metagenome","WGS",NA,"China",31.4137068814124,121.709912719726,"Large lake biome","mgp19358","free-living","drinking_water_reservoir","freshwater","freshwater"
"mgm4712786","drinking water reservoir","surface water","water",NA,"XN6.raw","QCS  Reservoir Investigation","metagenome","WGS",NA,"China",31.4415378093039,121.691630783081,"Large lake biome","mgp19358","free-living","drinking_water_reservoir","freshwater","freshwater"
"mgm4712787","drinking water reservoir","surface water","water",NA,"SS6.raw","QCS  Reservoir Investigation","metagenome","WGS",NA,"China",31.4137068814124,121.709912719726,"Large lake biome","mgp19358","free-living","drinking_water_reservoir","freshwater","freshwater"
"mgm4712788","drinking water reservoir","surface water","water",NA,"XN5.raw","QCS  Reservoir Investigation","metagenome","WGS",NA,"China",31.4415378093039,121.691630783081,"Large lake biome","mgp19358","free-living","drinking_water_reservoir","freshwater","freshwater"
"mgm4723381","lake","water","water",NA,"BD2","Metagenomics of Temenggor Lake, Malaysia 2","metagenome","WGS","asia","Malaysia",5.58368333333333,101.3451,"Large lake biome","mgp81121","free-living","lake","freshwater","freshwater"
"mgm4738433","headwater","sewage","wastewater|sludge",NA,"watersample1","watersample","metagenome","WGS",NA,"China",36,118,"Large lake biome","mgp79469","free-living","sewage","freshwater","wastewater"
"mgm4739195","headwater","sewage","wastewater|sludge",NA,"m51","watersampleB1","metagenome","WGS",NA,"China",36,118,"Large lake biome","mgp79609","free-living","sewage","freshwater","wastewater"
"mgm4739982","headwater","sewage","wastewater|sludge",NA,"B1","watersampleB1","metagenome","WGS",NA,"China",36,118,"Large lake biome","mgp79748","free-living","sewage","freshwater","wastewater"
"mgm4739983","headwater","sewage","wastewater|sludge",NA,"B7","watersampleB7","metagenome","WGS",NA,"China",36,118,"Large lake biome","mgp79749","free-living","sewage","freshwater","wastewater"
